source_table,source_row,session_id,cycle_index,specimen_id,material,condition_label,repeat_index,axis_mode,timestamp_start,timestamp_end,pipeline_session_path,pipeline_success,failure_reason,selected_object_class,selected_candidate_id,selected_anchor_id,qwen_selected_anchor,anchor_score,anchor_backend,mask_path_length_mm,depth_path_length_mm,upv_path_length_mm,clamp_opening_mm,depth_valid,depth_mask_disagreement_percent,robot_moved,motion_success,clamp_moved,arduino_available,clamp_attempted,clamp_success,clamp_failure_reason,release_attempted,release_success,home_returned,home_success,home_success_after_execution,execution_success,total_pipeline_timing_ms,target_selection_timing_ms,geometry_timing_ms,anchor_selection_timing_ms,path_length_timing_ms,robot_plan_timing_ms,execution_timing_ms,approach_final_target_pose,approach_final_actual_before,approach_final_actual_after,home_target_pose,final_robot_pose_if_available,tcp_position_error_mm,tcp_orientation_error_deg,time_of_flight_us,manual_width_mm,signal_quality,operator_note,photo_path,upv_device_reading_id,computed_velocity_m_s,valid_signal,failed_signal,velocity_error_vs_depth_percent,width_error_depth_vs_manual_mm,width_error_depth_vs_manual_percent,cycle_dir,reading_index,requested_material,anchor_count_generated,anchor_count_metadata,stage_names,stage_success_flags,reading_dir,attempt_count,precheck_attempts,pre_capture_ready_for_capture,ur_rtde_available,arduino_available_pre_capture,pre_capture_home_success,precheck_attempt_count,reading_source,imported_from_session,source_specimen_id,source_reading_index,target_specimen_id,target_reading_index,skipped_robot_execution_due_to_import
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,41,session_20260529_062233,,timber_03,timber,proposed_contact_usable,,major,2026-05-29T07:26:17-04:00,2026-05-29T07:27:01-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_03/reading_005/pipeline_full_session,False,anchor_camera_xyz_missing_for_real_base_plan,timber,candidate_001_timber,A1,A1,56.448,llama32_single_anchor_l6_taxonomy_scoring,37.35269610447127,,37.35269610447127,42.35269610447127,False,,False,False,False,,False,skipped,,False,skipped,True,True,True,False,43017.175,8752.115,230.89,27253.79,860.758,6.845,1154.641,"""""","""""","""""",,"[-0.04450213579223624, -0.30996070490327676, 0.44494358886963375, 0.0001169132287077369, -3.1411773734585564, -5.935900047996909e-05]",,,,,,,,,,,,,,,,40,timber,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 231.2879644973254, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 792.5162855368751, ""raw_minor_length_px"": 134.3220784108898}","[""home""]",[true],outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_03/reading_005,1,[],True,True,True,True,1,newly_collected,,,,timber_03,5,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,42,session_20260529_062233,,timber_04,timber,proposed_contact_usable,,major,2026-05-29T07:28:18-04:00,2026-05-29T07:30:09-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_001/pipeline_full_session,True,,timber,candidate_001_timber,A3,A3,89.376,llama32_single_anchor_l6_taxonomy_scoring,76.5637950407897,76.83150061785538,76.83150061785538,81.83150061785538,True,0.3496503496503304,True,True,True,True,True,True,,True,True,True,True,True,True,110253.791,8786.144,235.832,35925.994,907.049,7.284,59936.138,"[-0.05199828538600219, -0.375597001764831, 0.20357125933104075, -0.5617419513228473, -3.090568634684606, -0.0001982770870815535]","[-0.05203436600293766, -0.3756194451441684, 0.23363853706430127, -0.5618235297514615, -3.0904804695004224, 0.00011229307062970749]","[-0.05197949772006757, -0.3755902861052058, 0.2035921554744012, -0.5616528706151723, -3.090599057484015, -0.00013291171844334322]",,"[-0.04449289106641254, -0.30996290910107144, 0.444899362404625, -6.813978198087809e-05, -3.141266370338876, -0.0003434637506713171]",0.028892,0.006566,,,,,,,,,,,,,,41,timber,5,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 250.3281758391916, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 5, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 5, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 797.843561203826, ""raw_minor_length_px"": 251.35830726884058}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_001,1,[],True,True,True,True,1,newly_collected,,,,timber_04,1,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,43,session_20260529_062233,,timber_04,timber,proposed_contact_usable,,major,2026-05-29T07:30:09-04:00,2026-05-29T07:32:03-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_002/pipeline_full_session,True,,timber,candidate_001_timber,A1,A1,61.764,llama32_single_anchor_l6_taxonomy_scoring,77.50516939684823,76.7012109776458,76.7012109776458,81.7012109776458,True,1.0372965125538116,True,True,True,True,True,True,,True,True,True,True,True,True,113736.123,8978.073,253.012,36711.303,902.414,7.5,62329.255,"[-0.07993826904277446, -0.44915335412219193, 0.20581358312087433, -0.5578862031500169, -3.0913156762807206, -0.0003255076385796868]","[-0.07994093517573467, -0.44914920693439214, 0.2358523043414354, -0.5578814614235827, -3.091336403807666, -0.00024621490492354644]","[-0.07995163578486328, -0.4491482719068208, 0.20582693717011966, -0.5579895199462633, -3.091289379192666, -0.0003253081032984437]",,"[-0.04446608465628847, -0.3099496267911789, 0.4449130369141235, 7.670983534345573e-06, -3.1412151658840877, -0.0003139011772713355]",0.019566,0.006108,,,,,,,,,,,,,,42,timber,5,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 250.27585067585161, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 5, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 5, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 797.6769579152825, ""raw_minor_length_px"": 251.46898743057207}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_002,1,[],True,True,True,True,1,newly_collected,,,,timber_04,2,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,44,session_20260529_062233,,timber_04,timber,proposed_contact_usable,,major,2026-05-29T07:32:04-04:00,2026-05-29T07:33:49-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_003/pipeline_full_session,True,,timber,candidate_001_timber,A3,A3,77.18,llama32_single_anchor_l6_taxonomy_scoring,75.93621857575866,76.47024436109808,76.47024436109808,81.47024436109808,True,0.7032556997905371,True,True,True,True,True,True,,True,True,True,True,True,True,105348.607,9059.918,235.699,31813.975,908.358,7.034,59137.935,"[-0.04189019734609425, -0.3504609204343286, 0.2021469188875604, -0.5628049069514325, -3.0903937104917136, -0.00027608804920518974]","[-0.041893645744900905, -0.3504531420808868, 0.23216619318181306, -0.5628042842054057, -3.0903752296274916, -0.00029397124014781355]","[-0.04187071583983213, -0.3504577104257968, 0.2021690293272732, -0.5626992782486843, -3.090405125248564, -0.0002279568631961124]",,"[-0.04448483458825327, -0.3099636944567531, 0.4449058706459437, -1.0024900754004956e-05, -3.14126851124576, -0.00026583420790280945]",0.029643,0.006683,,,,,,,,,,,,,,43,timber,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 249.7988362076692, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 796.1564091332353, ""raw_minor_length_px"": 251.21087820855854}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_003,1,[],True,True,True,True,1,newly_collected,,,,timber_04,3,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,45,session_20260529_062233,,timber_04,timber,proposed_contact_usable,,major,2026-05-29T07:33:50-04:00,2026-05-29T07:35:41-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_004/pipeline_full_session,True,,timber,candidate_001_timber,A1,A1,62.199,llama32_single_anchor_l6_taxonomy_scoring,78.13276825109206,77.32748722692641,77.32748722692641,82.32748722692641,True,1.0306572289589857,True,True,True,True,True,True,,True,True,True,True,True,True,111146.129,8793.671,241.728,34590.195,918.891,7.053,62210.588,"[-0.07860071223023551, -0.4490029579146336, 0.20582765437516154, -0.5515306547081665, -3.0923895891929636, -0.00029861329066318036]","[-0.07861078615944844, -0.44900185095633166, 0.23589460916738336, -0.5516572989787126, -3.0923385838478397, -0.00010999640093698935]","[-0.07861632736324575, -0.4490089269659411, 0.2058587211261578, -0.5515682879011669, -3.092350832137818, -0.00016990522198469832]",,"[-0.044458824288426714, -0.3099499135592573, 0.44492062632718754, 0.00010228451253124948, -3.14124317849702, -0.00021649379150820024]",0.035279,0.007998,,,,,,,,,,,,,,44,timber,5,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 250.1405388380737, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 5, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 5, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 797.2459650358971, ""raw_minor_length_px"": 251.52538398718792}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_004,1,[],True,True,True,True,1,newly_collected,,,,timber_04,4,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,46,session_20260529_062233,,timber_04,timber,proposed_contact_usable,,major,2026-05-29T07:35:41-04:00,2026-05-29T07:37:26-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_005/pipeline_full_session,True,,timber,candidate_001_timber,A1,A1,62.127,llama32_single_anchor_l6_taxonomy_scoring,78.13276917344261,77.32549689631651,77.32549689631651,82.32549689631651,True,1.0332057671398842,True,True,True,True,True,True,,True,True,True,True,True,True,104686.202,8879.449,231.77,27689.594,892.099,7.825,62648.658,"[-0.07898704714755167, -0.4485052610663593, 0.20583779838646918, -0.5513149277393998, -3.0924576929095733, -0.0002745126239145609]","[-0.07898300262748222, -0.44850446524777704, 0.23591356652305162, -0.5513681927525477, -3.092375094718159, -2.685732174063377e-05]","[-0.07899105780299992, -0.44851816759783963, 0.20590644851458273, -0.5513553340065933, -3.09242504415786, -7.763684116232019e-06]",,"[-0.04446896258570896, -0.30995341492936307, 0.44491298786286465, 8.270649939762533e-07, -3.1412861408047097, -0.00024085017143007375]",0.069968,0.015571,,,,,,,,,,,,,,45,timber,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 249.20559548284845, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 794.266130279326, ""raw_minor_length_px"": 251.28375030173865}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_04/reading_005,1,[],True,True,True,True,1,newly_collected,,,,timber_04,5,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,47,session_20260529_062233,,timber_05,timber,proposed_contact_usable,,major,2026-05-29T07:41:16-04:00,2026-05-29T07:42:07-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_001/pipeline_full_session,False,workspace_check_failed,timber,candidate_001_timber,A1,A1,57.183,llama32_single_anchor_l6_taxonomy_scoring,87.21412152494653,87.67981829547449,87.67981829547449,92.67981829547449,True,0.533969456305019,False,False,False,,False,skipped,,False,skipped,True,True,True,False,50151.504,9396.842,267.327,33420.952,962.576,7.048,1395.543,"""""","""""","""""",,"[-0.04452034550794762, -0.30995884176667887, 0.44493834042178637, -6.74008251570829e-05, -3.1411438887550136, -9.318096415226632e-05]",,,,,,,,,,,,,,,,46,timber,5,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 293.5148532218183, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 5, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 5, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 841.2577872357937, ""raw_minor_length_px"": 255.07601873285464}","[""home""]",[true],outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_001,1,[],True,True,True,True,1,newly_collected,,,,timber_05,1,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,48,session_20260529_062233,,timber_05,timber,proposed_contact_usable,,major,2026-05-29T07:42:07-04:00,2026-05-29T07:44:08-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_002/pipeline_full_session,True,,timber,candidate_001_timber,A2,A2,64.779,llama32_single_anchor_l6_taxonomy_scoring,72.91108235636932,72.72842165331274,72.72842165331274,77.72842165331274,True,0.25052529348527375,True,True,True,True,True,True,,True,True,True,True,True,True,120873.607,8649.497,254.92,33615.35,957.092,7.407,72612.491,"[-0.00649235283553665, -0.40833081977673075, 0.17018625902975526, 2.063650633437627, -2.3682437619020793, 0.0003984682798569914]","[-0.006489009551063774, -0.4083434491773597, 0.20025889273672606, 2.0635733967457823, -2.3681266964572276, 0.00047280909372591525]","[-0.006498810742157438, -0.4083594815376123, 0.17025902701311266, 2.0634549303860954, -2.368157647553238, 0.0005684549134102428]",,"[-0.04446160983369465, -0.30995135968880966, 0.4449143917337497, 0.00036631578979489515, -3.141276182137302, -0.00031001814962372374]",0.078475,0.01565,,,,,,,,,,,,,,47,timber,5,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 293.391742638087, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 5, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 5, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 840.9058188512636, ""raw_minor_length_px"": 254.37577530302818}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_002,1,[],True,True,True,True,1,newly_collected,,,,timber_05,2,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,49,session_20260529_062233,,timber_05,timber,proposed_contact_usable,,major,2026-05-29T07:44:09-04:00,2026-05-29T07:44:17-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_003/pipeline_full_session,False,color topic timeout: /camera/camera/color/image_raw; depth topic timeout: /camera/camera/aligned_depth_to_color/image_raw; camera_info topic timeout: /camera/camera/color/camera_info,,,,,,,,,,,,,,,,,,,,,,,,,,8305.282,,,,,,,"""""","""""","""""",,"""""",,,,,,,,,,,,,,,,48,timber,,{},[],[],outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_003,1,[],True,True,True,True,1,newly_collected,,,,timber_05,3,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,50,session_20260529_062233,,timber_05,timber,proposed_contact_usable,,major,2026-05-29T07:44:18-04:00,2026-05-29T07:44:26-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_004/pipeline_full_session,False,color topic timeout: /camera/camera/color/image_raw; depth topic timeout: /camera/camera/aligned_depth_to_color/image_raw; camera_info topic timeout: /camera/camera/color/camera_info,,,,,,,,,,,,,,,,,,,,,,,,,,8064.121,,,,,,,"""""","""""","""""",,"""""",,,,,,,,,,,,,,,,49,timber,,{},[],[],outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_004,1,[],True,True,True,True,1,newly_collected,,,,timber_05,4,False
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/02_tables/e45_all_readings_master.csv,51,session_20260529_062233,,timber_05,timber,proposed_contact_usable,,major,2026-05-29T07:44:27-04:00,2026-05-29T07:44:35-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_005/pipeline_full_session,False,color topic timeout: /camera/camera/color/image_raw; depth topic timeout: /camera/camera/aligned_depth_to_color/image_raw; camera_info topic timeout: /camera/camera/color/camera_info,,,,,,,,,,,,,,,,,,,,,,,,,,8045.453,,,,,,,"""""","""""","""""",,"""""",,,,,,,,,,,,,,,,50,timber,,{},[],[],outputs/v2_experiments/e45_robot_upv_repeatability/session_20260529_062233/cases/timber_05/reading_005,1,[],True,True,True,True,1,newly_collected,,,,timber_05,5,False
